	Date	Time	TTF	Lat	Long		2D3D	Alt	DOP	SVs	FOM	X	Y	Temp	Bat	Status	SCap	GPS	GSM
	2014 06 11	17:45:00	44	59.743625	17.668432		3D	33	1.1	6	0	3	6	21	627	01000010	0	00000001	00000000
	2014 06 11	18:00:00	30	59.743578	17.668050		3D	32	1.3	5	0	3	4	21	628	01000010	0	00000001	00000000
	2014 06 11	18:15:00	30	59.743413	17.668013		3D	32	1.3	5	0	0	0	21	628	01000010	0	00000001	00000000
	2014 06 11	18:30:00	30	59.743367	17.668008		3D	28	1.4	5	0	4	6	21	628	01000010	0	00000001	00000000
	2014 06 11	18:45:00	30	59.743578	17.667840		3D	-14	3.3	4	0	0	0	21	628	01000010	0	00000001	00000000
	2014 06 11	19:00:00	30	59.743477	17.667792		3D	35	3.0	4	0	6	4	21	628	01000010	0	00000001	00000000
	2014 06 11	19:15:00	46	59.743548	17.667995		3D	31	2.4	4	0	14	14	21	627	01000010	0	00000001	00000000
	2014 06 11	19:30:00	30	59.743642	17.668202		3D	35	2.9	4	0	4	7	20	628	01000010	0	00000001	00000000
	2014 06 11	19:45:00	30	59.743852	17.669072		3D	41	3.8	4	0	8	1	20	628	01000010	0	00000001	00000000
	2014 06 11	20:00:00	30	59.744000	17.669145		3D	34	5.3	4	0	5	0	20	628	01000010	0	00000001	00000000
	2014 06 11	20:15:00	31	59.744975	17.669718		3D	40	5.9	4	0	7	4	20	628	01000010	0	00000001	00000000
	2014 06 11	20:30:00	45	59.745343	17.669465		3D	-34	1.8	7	0	12	6	20	626	01000010	0	00000001	00000000
	2014 06 11	20:45:00	30	59.743932	17.667093		3D	29	2.0	7	0	9	3	19	628	01000010	0	00000001	00000000
	2014 06 11	21:00:00	30	59.744098	17.668528		3D	36	1.8	7	0	6	3	19	628	01000010	0	00000001	00000000
	2014 06 11	21:15:00	30	59.744273	17.667382		3D	38	2.7	6	0	3	5	20	628	01000010	0	00000001	00000000
	2014 06 11	21:30:00	30	59.744200	17.666792		3D	38	2.7	5	0	3	4	20	628	01000010	0	00000001	00000000
	2014 06 11	21:45:00	30	59.744682	17.669902		3D	38	3.0	5	0	4	6	19	628	01000010	0	00000001	00000000
	2014 06 11	22:00:00	30	59.745017	17.670045		3D	38	3.4	5	0	8	4	18	627	01000010	0	00000001	00000000
	2014 06 11	22:15:00	30	59.745305	17.669657		3D	38	3.8	5	0	5	5	17	627	01000010	0	00000001	00000000
	2014 06 11	22:30:00	44	59.744940	17.670655		3D	40	1.5	5	0	8	8	16	626	01000010	0	00000001	00000000
	2014 06 11	22:45:00	30	59.745247	17.670597		3D	41	1.4	5	0	2	4	15	627	01000010	0	00000001	00000000
	2014 06 11	23:00:00	30	59.743937	17.668888		3D	38	1.6	4	0	6	7	15	627	01000010	0	00000001	00000000
	2014 06 11	23:15:00	44	59.743358	17.668055		3D	28	0.7	10	0	8	5	17	625	01000010	0	00000001	00000000
	2014 06 11	23:30:00	30	59.743345	17.667993		3D	23	0.8	9	0	4	7	18	627	01000010	0	00000001	00000000
	2014 06 11	23:45:00	30	59.743333	17.667998		3D	14	0.9	8	0	5	1	18	627	01000010	0	00000001	00000000
	2014 06 12	00:00:00	30	59.743320	17.667965		3D	12	1.3	5	0	1	4	19	627	01000010	0	00000001	00000000
	2014 06 12	00:15:00	30	59.743360	17.667883		3D	17	1.3	5	0	3	2	18	627	01000010	0	00000001	00000000
	2014 06 12	00:30:00	30	59.744077	17.666857		3D	35	1.3	5	0	4	6	17	627	01000010	0	00000001	00000000
	2014 06 12	00:45:00	30	59.744035	17.666862		3D	23	1.2	5	0	4	2	17	627	01000010	0	00000001	00000000
	2014 06 12	01:00:00	30	59.743883	17.667148		3D	25	1.2	5	0	3	0	17	627	01000010	0	00000001	00000000
	2014 06 12	01:15:00	30	59.744592	17.669958		3D	23	3.3	4	0	2	2	17	627	01000010	0	00000001	00000000
	2014 06 12	01:30:00	30	59.744590	17.669175		3D	7	2.7	4	0	10	3	16	627	01000010	0	00000001	00000000
	2014 06 12	01:45:00	31	59.744817	17.666147		3D	9	2.4	4	0	3	0	16	626	01000010	0	00000001	00000000
	2014 06 12	02:00:00	43	59.744288	17.666383		3D	45	2.2	5	0	14	8	17	625	01000010	0	00000001	00000000
	2014 06 12	02:15:00	30	59.744430	17.666257		3D	44	3.3	5	0	3	1	17	627	01000010	0	00000001	00000000
	2014 06 12	02:30:00	30	59.743950	17.666835		3D	54	3.6	5	0	0	0	16	626	01000010	0	00000001	00000000
	2014 06 12	02:45:00	30	59.744233	17.666903		3D	24	4.8	4	0	1	1	16	626	01000010	0	00000001	00000000
	2014 06 12	03:00:00	43	59.744143	17.667000		3D	34	1.4	8	0	1	2	16	625	01000010	0	00000001	00000000
	2014 06 12	03:15:00	30	59.744108	17.666943		3D	35	1.1	9	0	1	2	16	627	01000010	0	00000001	00000000
	2014 06 12	03:30:00	30	59.744098	17.666957		3D	35	1.0	9	0	0	0	17	627	01000010	0	00000001	00000000
	2014 06 12	03:45:00	30	59.743907	17.667172		3D	37	1.1	9	0	1	0	16	627	01000010	0	00000001	00000000
	2014 06 12	04:00:00	30	59.743682	17.667855		3D	28	1.0	9	0	2	4	16	627	01000010	0	00000001	00000000
	2014 06 12	04:15:00	30	59.743892	17.667853		3D	37	1.2	9	0	3	5	16	627	01000010	0	00000001	00000000
	2014 06 12	04:30:00	30	59.743790	17.667725		3D	23	1.3	8	0	0	0	17	627	01000010	0	00000001	00000000
	2014 06 12	04:45:00	30	59.743795	17.667673		3D	25	1.4	8	0	0	0	20	627	01000010	0	00000001	00000000
	2014 06 12	05:00:00	30	59.743825	17.667662		3D	25	1.4	8	0	0	1	19	627	01000010	0	00000001	00000000
	2014 06 12	05:15:00	30	59.743828	17.667633		3D	23	1.4	8	0	0	0	23	627	01000010	0	00000001	00000000
	2014 06 12	05:30:00	30	59.743820	17.667657		3D	22	1.3	7	0	0	0	24	628	01000010	0	00000001	00000000
	2014 06 12	05:45:00	30	59.743877	17.667450		3D	24	1.3	6	0	2	3	22	628	01000010	0	00000001	00000000
	2014 06 12	06:00:00	34	59.744048	17.668042		3D	32	1.1	8	0	7	2	21	627	01000010	0	00000001	00000000
	2014 06 12	06:15:00	30	59.744450	17.667615		3D	15	1.8	7	0	5	4	21	628	01000010	0	00000001	00000000
	2014 06 12	06:30:00	30	59.744312	17.666835		3D	31	2.3	6	0	4	6	20	628	01000010	0	00000001	00000000
	2014 06 12	06:45:00	30	59.744600	17.666200		3D	20	1.8	6	0	2	2	22	627	01000010	0	00000001	00000000
	2014 06 12	07:00:00	30	59.744502	17.666383		3D	1	1.8	6	0	7	4	23	627	01000010	0	00000001	00000000
	2014 06 12	07:15:00	30	59.743703	17.667000		3D	76	4.2	5	0	9	10	22	628	01000010	0	00000001	00000000
	2014 06 12	07:30:00	37	59.743982	17.667833		3D	5	1.4	7	0	10	2	22	627	01000010	0	00000001	00000000
	2014 06 12	07:45:00	30	59.743895	17.668562		3D	28	1.9	6	0	3	2	22	628	01000010	0	00000001	00000000
	2014 06 12	08:00:00	30	59.744388	17.668958		3D	20	2.3	6	0	2	3	23	628	01000010	0	00000001	00000000
	2014 06 12	08:15:00	30	59.744452	17.670018		3D	33	3.2	6	0	7	8	23	628	01000010	0	00000001	00000000
	2014 06 12	08:30:00	30	59.744700	17.669812		3D	40	4.8	6	0	3	4	24	628	01000010	0	00000001	00000000
	2014 06 12	08:45:00	30	59.745677	17.669972		3D	28	6.6	5	0	6	4	26	628	01000010	0	00000001	00000000
	2014 06 12	09:00:00	30	59.745458	17.670837		3D	36	5.4	4	0	2	1	26	628	01000010	0	00000001	00000000
	2014 06 12	09:15:00	43	59.745460	17.671110		3D	46	1.5	5	0	0	0	26	627	01000010	0	00000001	00000000
	2014 06 12	09:30:00	30	59.745512	17.671212		3D	31	1.4	5	0	1	1	26	628	01000010	0	00000001	00000000
	2014 06 12	09:45:00	30	59.745532	17.671135		3D	57	1.3	5	0	0	2	25	628	01000010	0	00000001	00000000
	2014 06 12	10:00:00	61	59.745485	17.671130		3D	36	1.1	7	0	1	1	26	626	01000010	0	00000001	00000000
	2014 06 12	10:15:00	30	59.745457	17.671127		3D	27	1.0	7	0	0	0	29	628	01000010	0	00000001	00000000
	2014 06 12	10:30:00	30	59.745450	17.671150		3D	-24	1.0	7	0	0	0	27	629	01000010	0	00000001	00000000
	2014 06 12	10:45:00	30	59.745305	17.670597		3D	25	1.0	7	0	5	3	26	629	01000010	0	00000001	00000000
	2014 06 12	11:00:00	30	59.745580	17.669828		3D	18	1.4	6	0	4	7	24	628	01000010	0	00000001	00000000
	2014 06 12	11:15:00	30	59.744767	17.669700		3D	15	2.1	5	0	4	3	26	628	01000010	0	00000001	00000000
	2014 06 12	11:30:00	30	59.744827	17.669773		3D	22	3.1	4	0	3	5	27	628	01000010	0	00000001	00000000
	2014 06 12	11:45:00	30	59.745075	17.670260		3D	32	2.2	4	0	7	7	27	628	01000010	0	00000001	00000000
	2014 06 12	12:00:00	46	59.745187	17.670225		3D	35	1.1	6	0	8	7	26	627	01000010	0	00000001	00000000
	2014 06 12	12:15:00	30	59.745115	17.670145		3D	27	1.5	5	0	0	0	25	629	01000010	0	00000001	00000000
	2014 06 12	12:30:00	30	59.745173	17.670160		3D	35	1.4	5	0	0	0	27	629	01000010	0	00000001	00000000
	2014 06 12	12:45:00	41	59.743362	17.669228		3D	-428	1.2	7	0	5	6	24	628	01000010	0	00000001	00000000
	2014 06 12	13:00:00	30	59.744278	17.669638		3D	34	1.3	7	0	4	2	22	629	01000010	0	00000001	00000000
	2014 06 12	13:15:00	30	59.743558	17.667610		3D	27	1.4	6	0	2	0	21	628	01000010	0	00000001	00000000
	2014 06 12	13:30:00	30	59.743527	17.667730		3D	23	1.3	6	0	0	0	22	629	01000010	0	00000001	00000000
	2014 06 12	13:45:00	30	59.743553	17.667660		3D	25	1.2	6	0	4	2	23	628	01000010	0	00000001	00000000
	2014 06 12	14:00:00	41	59.743150	17.667922		3D	-129	0.9	8	0	0	1	24	627	01000010	0	00000001	00000000
	2014 06 12	14:15:00	30	59.743622	17.667695		3D	19	1.2	7	0	4	0	24	628	01000010	0	00000001	00000000
	2014 06 12	14:30:00	30	59.744032	17.668430		3D	23	1.1	7	0	6	2	24	628	01000010	0	00000001	00000000
	2014 06 12	14:45:00	30	59.744150	17.668597		3D	5	2.0	6	0	4	5	23	629	01000010	0	00000001	00000000
	2014 06 12	15:00:00	30	59.744395	17.669568		3D	-8	1.2	6	0	10	3	21	629	01000010	0	00000001	00000000
	2014 06 12	15:15:00	30	59.743712	17.668618		3D	11	1.4	5	0	1	2	20	628	01000010	0	00000001	00000000
	2014 06 12	15:30:00	43	59.743713	17.667380		3D	16	1.2	7	0	11	13	17	627	01000010	0	00000001	00000000
	2014 06 12	15:45:00	30	59.743552	17.667963		3D	20	1.1	7	0	6	4	15	628	01000010	0	00000001	00000000
	2014 06 12	16:00:00	30	59.743388	17.667882		3D	27	1.1	7	0	0	0	15	628	01000010	0	00000001	00000000
	2014 06 12	16:15:00	30	59.743902	17.667292		3D	29	1.2	6	0	3	0	14	627	01000010	0	00000001	00000000
	2014 06 12	16:30:00	30	59.744005	17.667397		3D	28	1.2	6	0	6	5	13	627	01000010	0	00000001	00000000
	2014 06 12	16:45:00	30	59.744453	17.666255		3D	35	1.6	4	0	5	6	14	627	01000010	0	00000001	00000000
	2014 06 12	17:00:00	30	59.745043	17.669943		3D	38	1.6	4	0	4	9	14	627	01000010	0	00000001	00000000
	2014 06 12	17:15:00	42	59.745077	17.670667		3D	29	1.3	5	0	13	6	15	626	01000010	0	00000001	00000000
	2014 06 12	17:30:00	30	59.745328	17.671230		3D	33	1.3	5	0	3	9	17	627	01000010	0	00000001	00000000
	2014 06 12	17:45:00	30	59.745577	17.670812		3D	37	1.6	4	0	7	5	16	627	01000010	0	00000001	00000000
	2014 06 12	18:00:00	30	59.745020	17.670678		3D	35	1.6	4	0	3	1	16	627	01000010	0	00000001	00000000
	2014 06 12	18:15:00	53	59.744632	17.669737		3D	23	1.4	5	0	20	11	16	625	01000010	0	00000001	00000000
	2014 06 12	18:30:00	30	59.744465	17.668112		3D	36	2.8	4	0	6	6	16	626	01000010	0	00000001	00000000
	2014 06 12	18:45:00	30	59.744307	17.666707		3D	27	3.0	4	0	4	3	16	627	01000010	0	00000001	00000000
	2014 06 12	19:00:00	39	59.745650	17.665517		3D	-168	5.8	4	0	9	11	16	626	01000010	0	00000001	00000000
	2014 06 12	19:15:00	30	59.744515	17.666308		3D	29	2.5	4	0	11	4	16	627	01000010	0	00000001	00000000
	2014 06 12	19:30:00	30	59.744122	17.666792		3D	14	3.1	4	0	0	0	16	627	01000010	0	00000001	00000000
	2014 06 12	19:45:00	30	59.744005	17.667152		3D	12	4.2	4	0	6	2	15	627	01000010	0	00000001	00000000
	2014 06 12	20:00:00	30	59.745027	17.670315		3D	26	5.6	4	0	4	3	15	626	01000010	0	00000001	00000000
	2014 06 12	20:15:00	30	59.744518	17.670257		3D	33	5.7	4	0	4	6	14	626	01000010	0	00000001	00000000
	2014 06 12	20:30:00	30	59.746995	17.669012		3D	67	4.6	4	0	5	7	14	626	01000010	0	00000001	00000000
	2014 06 12	20:45:00	47	59.746612	17.670652		3D	58	4.4	4	0	12	9	14	624	01000010	0	00000001	00000000
	2014 06 12	21:00:00	87	59.747690	17.671220		3D	64	3.0	4	0	26	19	14	622	01000010	0	00000001	00000000
	2014 06 12	21:15:00	46	59.747363	17.672735		3D	68	2.9	4	0	13	6	14	624	01000010	0	00000001	00000000
	2014 06 12	21:30:00	73	59.746528	17.671053		3D	58	1.3	6	0	7	12	14	622	01000010	0	00000001	00000000
	2014 06 12	21:45:00	30	59.746930	17.671058		3D	76	1.5	6	0	4	3	14	626	01000010	0	00000001	00000000
	2014 06 12	22:00:00	30	59.747130	17.667837		3D	52	1.4	6	0	7	5	14	626	01000010	0	00000001	00000000
	2014 06 12	22:15:00	30	59.746957	17.667548		3D	60	1.5	6	0	7	7	14	626	01000010	0	00000001	00000000
	2014 06 12	22:30:00	30	59.746467	17.668532		3D	76	1.8	5	0	6	8	14	626	01000010	0	00000001	00000000
	2014 06 12	22:45:00	30	59.746772	17.670287		3D	49	2.1	5	0	3	4	15	626	01000010	0	00000001	00000000
	2014 06 12	23:00:00	30	59.744652	17.669892		3D	48	2.6	5	0	6	3	14	626	01000010	0	00000001	00000000
	2014 06 12	23:15:00	30	59.744783	17.669430		3D	35	17.7	4	0	9	4	14	625	01000010	0	00000001	00000000
	2014 06 12	23:30:00	30	59.743432	17.671722		3D	117	3.6	4	0	6	6	13	625	01000010	0	00000001	00000000
	2014 06 12	23:45:00	44	59.744428	17.668090		3D	42	1.0	5	0	9	6	14	624	01000010	0	00000001	00000000
	2014 06 13	00:00:00	30	59.744027	17.667242		3D	30	1.2	4	0	6	3	14	625	01000010	0	00000001	00000000
	2014 06 13	00:15:00	43	59.744022	17.667287		3D	22	1.0	8	0	2	0	14	624	01000010	0	00000001	00000000
	2014 06 13	00:30:00	30	59.744013	17.667210		3D	20	1.0	8	0	0	0	14	626	01000010	0	00000001	00000000
	2014 06 13	00:45:00	30	59.744010	17.667230		3D	23	1.0	8	0	1	7	15	626	01000010	0	00000001	00000000
	2014 06 13	01:00:00	30	59.744160	17.666722		3D	22	1.2	7	0	4	2	15	626	01000010	0	00000001	00000000
	2014 06 13	01:15:00	30	59.744140	17.668715		3D	27	1.3	7	0	4	2	15	626	01000010	0	00000001	00000000
	2014 06 13	01:30:00	30	59.744073	17.667353		3D	32	1.2	7	0	2	9	15	626	01000010	0	00000001	00000000
	2014 06 13	01:45:00	30	59.744028	17.666930		3D	32	1.4	6	0	2	3	15	626	01000010	0	00000001	00000000
	2014 06 13	02:00:00	30	59.744105	17.666772		3D	35	1.3	6	0	7	9	15	626	01000010	0	00000001	00000000
	2014 06 13	02:15:00	30	59.744065	17.666865		3D	38	1.2	6	0	3	2	15	626	01000010	0	00000001	00000000
	2014 06 13	02:30:00	30	59.744040	17.666887		3D	35	1.2	6	0	0	0	15	626	01000010	0	00000001	00000000
	2014 06 13	02:45:00	30	59.744413	17.666188		3D	34	2.4	4	0	6	4	15	626	01000010	0	00000001	00000000
	2014 06 13	03:00:00	43	59.744048	17.666977		3D	36	1.1	8	0	4	0	15	624	01000010	0	00000001	00000000
	2014 06 13	03:15:00	30	59.743795	17.667705		3D	35	1.1	7	0	6	5	15	626	01000010	0	00000001	00000000
	2014 06 13	03:30:00	30	59.743935	17.668017		3D	34	1.1	7	0	6	8	15	626	01000010	0	00000001	00000000
	2014 06 13	03:45:00	30	59.745110	17.670178		3D	38	1.5	6	0	4	1	14	625	01000010	0	00000001	00000000
	2014 06 13	04:00:00	30	59.745538	17.670765		3D	33	1.5	6	0	5	2	14	626	01000010	0	00000001	00000000
	2014 06 13	04:15:00	30	59.745295	17.671127		3D	35	1.9	6	0	3	5	15	626	01000010	0	00000001	00000000
	2014 06 13	04:30:00	30	59.745557	17.671028		3D	25	2.2	5	0	1	0	14	625	01000010	0	00000001	00000000
	2014 06 13	04:45:00	30	59.745323	17.671098		3D	28	2.0	5	0	0	0	15	626	01000010	0	00000001	00000000
	2014 06 13	05:00:00	30	59.745382	17.671012		3D	33	2.1	5	0	0	0	15	626	01000010	0	00000001	00000000
	2014 06 13	05:15:00	30	59.745352	17.671038		3D	37	2.2	5	0	0	0	16	625	01000010	0	00000001	00000000
	2014 06 13	05:30:00	30	59.745497	17.671072		3D	23	2.9	4	0	0	0	17	626	01000010	0	00000001	00000000
	2014 06 13	05:45:00	43	59.745498	17.670887		3D	39	1.0	8	0	1	6	17	625	01000010	0	00000001	00000000
	2014 06 13	06:00:00	30	59.745452	17.670327		3D	38	1.0	8	0	2	5	17	626	01000010	0	00000001	00000000
	2014 06 13	06:15:00	30	59.745602	17.670632		3D	35	1.4	7	0	2	5	19	626	01000010	0	00000001	00000000
	2014 06 13	06:30:00	30	59.745522	17.670648		3D	33	1.4	6	0	6	7	21	626	01000010	0	00000001	00000000
	2014 06 13	06:45:00	30	59.745337	17.670575		3D	26	1.4	6	0	0	0	20	627	01000010	0	00000001	00000000
	2014 06 13	07:00:00	30	59.745322	17.670617		3D	12	1.5	5	0	0	0	23	627	01000010	0	00000001	00000000
	2014 06 13	07:15:00	30	59.745315	17.670528		3D	2	1.5	5	0	0	0	24	627	01000010	0	00000001	00000000
	2014 06 13	07:30:00	30	59.745317	17.670482		3D	6	3.2	4	0	0	0	28	628	01000010	0	00000001	00000000
	2014 06 13	07:45:00	35	59.745258	17.670542		3D	22	1.3	7	0	5	7	24	627	01000010	0	00000001	00000000
	2014 06 13	08:00:00	30	59.744675	17.670485		3D	30	1.3	7	0	4	6	21	628	01000010	0	00000001	00000000
	2014 06 13	08:15:00	30	59.744473	17.670142		3D	29	1.4	7	0	7	6	21	627	01000010	0	00000001	00000000
	2014 06 13	08:30:00	30	59.744468	17.669783		3D	31	1.5	7	0	6	4	21	627	01000010	0	00000001	00000000
	2014 06 13	08:45:00	30	59.744808	17.670323		3D	35	1.7	6	0	2	2	22	627	01000010	0	00000001	00000000
	2014 06 13	09:00:00	30	59.745110	17.670348		3D	37	2.5	5	0	4	5	23	628	01000010	0	00000001	00000000
	2014 06 13	09:15:00	30	59.745062	17.670943		3D	59	2.2	5	0	7	8	19	628	01000010	0	00000001	00000000
	2014 06 13	09:30:00	30	59.745260	17.671103		3D	52	2.8	5	0	0	0	20	627	01000010	0	00000001	00000000
	2014 06 13	09:45:00	37	59.745318	17.670967		3D	27	1.0	7	0	0	0	21	626	01000010	0	00000001	00000000
	2014 06 13	10:00:00	30	59.746930	17.666083		3D	14	1.7	5	0	3	3	22	627	01000010	0	00000001	00000000
	2014 06 13	10:15:00	30	59.745298	17.670973		3D	25	1.0	7	0	0	0	22	628	01000010	0	00000001	00000000
	2014 06 13	10:30:00	30	59.745240	17.671093		3D	35	0.9	7	0	0	0	21	628	01000010	0	00000001	00000000
	2014 06 13	10:45:00	30	59.745223	17.671037		3D	22	0.9	7	0	0	0	21	628	01000010	0	00000001	00000000
	2014 06 13	11:00:00	30	59.745300	17.671043		3D	12	1.2	5	0	4	4	21	627	01000010	0	00000001	00000000
	2014 06 13	11:15:00	30	59.745178	17.671007		3D	105	1.1	5	0	7	8	20	627	01000010	0	00000001	00000000
	2014 06 13	11:30:00	31	59.744588	17.671162		3D	171	1.3	4	0	5	5	19	627	01000010	0	00000001	00000000
	2014 06 13	11:45:00	36	59.744960	17.670410		3D	55	1.2	5	0	8	5	18	627	01000010	0	00000001	00000000
	2014 06 13	12:00:00	30	59.744498	17.670020		3D	38	2.1	4	0	6	6	17	627	01000010	0	00000001	00000000
	2014 06 13	12:15:00	30	59.744480	17.669835		3D	35	2.4	4	0	6	5	18	627	01000010	0	00000001	00000000
	2014 06 13	12:30:00	30	59.745237	17.670748		3D	38	4.2	4	0	8	4	18	627	01000010	0	00000001	00000000
	2014 06 13	12:45:00	54	59.745592	17.671005		3D	59	3.3	4	0	21	15	19	625	01000010	0	00000001	00000000
	2014 06 13	13:00:00	43	59.745237	17.671127		3D	41	2.0	6	0	1	1	19	626	01000010	0	00000001	00000000
	2014 06 13	13:15:00	30	59.745320	17.670973		3D	21	2.0	6	0	4	5	19	627	01000010	0	00000001	00000000
	2014 06 13	13:30:00	30	59.745123	17.670443		3D	22	1.9	6	0	6	4	18	627	01000010	0	00000001	00000000
	2014 06 13	13:45:00	30	59.744982	17.670043		3D	23	1.8	6	0	8	8	19	627	01000010	0	00000001	00000000
	2014 06 13	14:00:00	30	59.744573	17.670308		3D	19	1.8	6	0	7	6	17	627	01000010	0	00000001	00000000
	2014 06 13	14:15:00	30	59.744645	17.670055		3D	12	1.7	6	0	3	6	16	627	01000010	0	00000001	00000000
	2014 06 13	14:30:00	30	59.745438	17.671227		3D	33	1.5	6	0	5	6	17	627	01000010	0	00000001	00000000
	2014 06 13	14:45:00	33	59.745332	17.670855		3D	43	2.6	5	0	16	16	16	626	01000010	0	00000001	00000000
	2014 06 13	15:00:00	30	59.745457	17.671302		3D	36	2.8	5	0	7	8	16	627	01000010	0	00000001	00000000
	2014 06 13	15:15:00	52	59.746075	17.672692		3D	53	3.3	4	0	7	7	16	624	01000010	0	00000001	00000000
	2014 06 13	15:30:00	38	59.746325	17.674053		3D	108	2.0	4	0	14	11	16	625	01000010	0	00000001	00000000
	2014 06 13	15:45:00	44	59.745482	17.670887		3D	35	1.7	5	0	11	11	16	625	01000010	0	00000001	00000000
	2014 06 13	16:00:00	30	59.745342	17.670992		3D	42	2.4	4	0	0	0	16	626	01000010	0	00000001	00000000
	2014 06 13	16:15:00	45	59.745548	17.670442		3D	23	2.1	5	0	12	10	15	625	01000010	0	00000001	00000000
	2014 06 13	16:30:00	30	59.744980	17.669915		3D	28	2.2	5	0	4	6	14	626	01000010	0	00000001	00000000
	2014 06 13	16:45:00	30	59.744753	17.669737		3D	24	2.4	4	0	3	8	15	626	01000010	0	00000001	00000000
	2014 06 13	17:00:00	36	59.744453	17.669957		3D	34	1.2	5	0	8	9	14	625	01000010	0	00000001	00000000
	2014 06 13	17:15:00	30	59.745148	17.670945		3D	13	1.5	4	0	11	12	14	626	01000010	0	00000001	00000000
	2014 06 13	17:30:00	43	59.745175	17.670643		3D	31	1.2	5	0	11	14	14	624	01000010	0	00000001	00000000
	2014 06 13	17:45:00	30	59.745098	17.670485		3D	23	1.5	5	0	4	7	14	625	01000010	0	00000001	00000000
	2014 06 13	18:00:00	30	59.744747	17.670028		3D	36	1.3	5	0	8	5	14	625	01000010	0	00000001	00000000
	2014 06 13	18:15:00	30	59.744822	17.669813		3D	43	1.4	5	0	8	7	14	626	01000010	0	00000001	00000000
	2014 06 13	18:30:00	30	59.744338	17.669215		3D	41	2.9	4	0	4	5	13	625	01000010	0	00000001	00000000
	2014 06 13	18:45:00	30	59.744533	17.669697		3D	36	3.5	4	0	9	6	13	625	01000010	0	00000001	00000000
	2014 06 13	19:00:00	44	59.745233	17.670642		3D	31	1.2	6	0	9	11	13	624	01000010	0	00000001	00000000
	2014 06 13	19:15:00	30	59.745205	17.671158		3D	34	1.3	6	0	5	5	14	625	01000010	0	00000001	00000000
	2014 06 13	19:30:00	30	59.745135	17.670563		3D	47	1.3	6	0	3	8	13	625	01000010	0	00000001	00000000
	2014 06 13	19:45:00	30	59.745218	17.670555		3D	39	1.3	6	0	2	3	13	625	01000010	0	00000001	00000000
	2014 06 13	20:00:00	30	59.745157	17.670308		3D	33	1.5	6	0	5	4	13	625	01000010	0	00000001	00000000
	2014 06 13	20:15:00	30	59.744875	17.670002		3D	28	3.6	5	0	5	3	13	625	01000010	0	00000001	00000000
	2014 06 13	20:30:00	30	59.745488	17.670833		3D	21	4.0	5	0	3	2	13	625	01000010	0	00000001	00000000
	2014 06 13	20:45:00	35	59.745528	17.670613		3D	30	1.2	8	0	4	3	13	624	01000010	0	00000001	00000000
	2014 06 13	21:00:00	30	59.745593	17.670595		3D	47	1.5	7	0	0	0	13	625	01000010	0	00000001	00000000
	2014 06 13	21:15:00	30	59.745450	17.670580		3D	37	1.4	6	0	6	4	13	625	01000010	0	00000001	00000000
	2014 06 13	21:30:00	30	59.745135	17.670745		3D	38	1.4	6	0	6	11	12	625	01000010	0	00000001	00000000
	2014 06 13	21:45:00	30	59.745142	17.670723		3D	34	1.3	6	0	7	3	12	625	01000010	0	00000001	00000000
	2014 06 13	22:00:00	30	59.745163	17.670620		3D	46	1.4	6	0	7	6	13	625	01000010	0	00000001	00000000
	2014 06 13	22:15:00	30	59.745048	17.670970		3D	55	1.6	5	0	1	3	13	625	01000010	0	00000001	00000000
	2014 06 13	22:30:00	30	59.745368	17.671395		3D	60	1.8	5	0	9	10	12	625	01000010	0	00000001	00000000
	2014 06 13	22:45:00	30	59.744930	17.670782		3D	47	2.4	4	0	3	4	11	624	01000010	0	00000001	00000000
	2014 06 13	23:00:00	30	59.745010	17.671170		3D	41	2.8	4	0	7	3	11	624	01000010	0	00000001	00000000
	2014 06 13	23:15:00	44	59.745055	17.671112		3D	33	1.0	7	0	1	3	13	624	01000010	0	00000001	00000000
	2014 06 13	23:30:00	30	59.745058	17.671202		3D	21	1.0	7	0	4	3	13	625	01000010	0	00000001	00000000
	2014 06 13	23:45:00	30	59.745040	17.671075		3D	27	2.1	6	0	0	0	12	625	01000010	0	00000001	00000000
	2014 06 14	00:00:00	30	59.744945	17.670633		3D	29	3.8	4	0	1	4	12	625	01000010	0	00000001	00000000
	2014 06 14	00:15:00	30	59.744902	17.670527		3D	38	5.6	4	0	0	0	12	624	01000010	0	00000001	00000000
	2014 06 14	00:30:00	30	59.744922	17.670515		3D	36	7.3	4	0	0	0	12	624	01000010	0	00000001	00000000
	2014 06 14	00:45:00	43	59.744985	17.670653		3D	25	1.4	6	0	1	2	13	624	01000010	0	00000001	00000000
	2014 06 14	01:00:00	30	59.745012	17.670728		3D	29	1.4	6	0	0	0	12	625	01000010	0	00000001	00000000
	2014 06 14	01:15:00	31	59.745120	17.670820		3D	44	1.4	6	0	4	3	12	624	01000010	0	00000001	00000000
	2014 06 14	01:30:00	30	59.745043	17.670150		3D	48	1.4	6	0	4	5	11	624	01000010	0	00000001	00000000
	2014 06 14	01:45:00	30	59.744648	17.669623		3D	53	1.4	5	0	5	3	10	624	01000010	0	00000001	00000000
	2014 06 14	02:00:00	30	59.744572	17.669763		3D	44	2.5	4	0	8	7	10	624	01000010	0	00000001	00000000
